,title,url,rating
14072,Apple Cider Indian Pudding ,http://www.epicurious.com/recipes/food/views/apple-cider-indian-pudding-10713,3.75
14073,Verlet's Apricot Tart ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,5.0
14074,Lebanese Garlic-Marinated Chicken on the Grill ,http://www.epicurious.com/recipes/food/views/lebanese-garlic-marinated-chicken-on-the-grill-51163800,4.375
14075,Pineapple Split ,http://www.epicurious.com/recipes/food/views/pineapple-split-687,1.25
14076,Vanilla Ice Cream with Sesame Candies and Halvah ,http://www.epicurious.com/recipes/food/views/vanilla-ice-cream-with-sesame-candies-and-halvah-237922,3.75
14077,Vanilla-Buttermilk Wedding Cake With Raspberries and Orange Cream-Cheese Frosting ,http://www.epicurious.com/recipes/food/views/vanillabuttermilk-wedding-cake-with-raspberries-and-orangecream-cheese-frosting,5.0
14078,Grilled Pork Chops with Garlic Lime Sauce ,http://www.epicurious.com/recipes/food/views/grilled-pork-chops-with-garlic-lime-sauce-238938,4.375
14079,Tomato-Coriander Bruschetta ,http://www.epicurious.com/recipes/food/views/tomato-coriander-bruschetta-108228,4.375
14080,Lemon Chiffon Pie with Glazed Cranberries ,http://www.epicurious.com/recipes/food/views/lemon-chiffon-pie-with-glazed-cranberries-108857,3.75
14081,Red Snapper with Chunky Tomato-Bell Pepper Sauce ,http://www.epicurious.com/recipes/food/views/red-snapper-with-chunky-tomato-bell-pepper-sauce-73,4.375
14082,Red Onion Sauerkraut ,http://www.epicurious.com/recipes/food/views/red-onion-sauerkraut-13092,4.375
14083,Baked Apples with Candied Fennel and Pistachios ,http://www.epicurious.com/recipes/food/views/baked-apples-with-candied-fennel-and-pistachios-358133,0.0
14084,Finnan Haddie Chowder ,http://www.epicurious.com/recipes/food/views/finnan-haddie-chowder-51119010,5.0
14085,"Pistachio, Raspberry, and White Chocolate Biscotti ",http://www.epicurious.com/recipes/food/views/pistachio-raspberry-and-white-chocolate-biscotti-233428,4.375
14086,Double Olive Pasta ,http://www.epicurious.com/recipes/food/views/baked-rigatoni-red-peppers-green-olives,3.75
14087,Grilled Striped Bass with Summer Vegetables and Couscous Vinaigrette ,http://www.epicurious.com/recipes/food/views/grilled-striped-bass-with-summer-vegetables-and-couscous-vinaigrette-230283,0.0
14088,"Gouda, Bacon and Leek Pancake ",http://www.epicurious.com/recipes/food/views/gouda-bacon-and-leek-pancake-2543,3.75
14089,Wilted Cabbage with Mustard and Horseradish ,http://www.epicurious.com/recipes/food/views/wilted-cabbage-with-mustard-and-horseradish-233269,3.75
14090,Scallop and Shrimp Creole ,http://www.epicurious.com/recipes/food/views/scallop-and-shrimp-creole-14831,4.375
14091,Lemon Caper Calamari Steaks with Broccolini ,http://www.epicurious.com/recipes/food/views/lemon-caper-calamari-steaks-with-broccolini-236020,4.375
14092,Ginger-Macadamia Brownies ,http://www.epicurious.com/recipes/food/views/ginger-macadamia-brownies-681,3.75
14093,Chelsea Sidecar ,http://www.epicurious.com/recipes/food/views/chelsea-sidecar-200490,3.75
14094,Pork and Shellfish Stew ,http://www.epicurious.com/recipes/food/views/pork-and-shellfish-stew-723,4.375
14095,Grilled Pork Chops with Molasses Barbecue Sauce ,http://www.epicurious.com/recipes/food/views/grilled-pork-chops-with-molasses-barbecue-sauce-5422,4.375
14096,Garlicky Mayonnaise ,http://www.epicurious.com/recipes/food/views/ba-grand-aioli,4.375
14097,Winter White Salad With Endive and Pomegranate ,http://www.epicurious.com/recipes/food/views/winter-white-salad,3.125
14098,Truffled Lobster Risotto ,http://www.epicurious.com/recipes/food/views/truffled-lobster-risotto-4622,4.375
14099,Trio of Gelati ,http://www.epicurious.com/recipes/food/views/trio-of-gelati-106501,4.375
14100,Green Lentil and Bacon Salad ,http://www.epicurious.com/recipes/food/views/green-lentil-and-bacon-salad-105069,4.375
14101,Asparagus with Creamy Mushroom Dressing ,http://www.epicurious.com/recipes/food/views/asparagus-with-creamy-mushroom-dressing-459,3.125
14102,Vanilla Orange Shake ,http://www.epicurious.com/recipes/food/views/vanilla-orange-shake-200874,0.0
14103,"Swedish Potato, Ham and Pea Salad ",http://www.epicurious.com/recipes/food/views/swedish-potato-ham-and-pea-salad-1737,4.375
14104,Vanilla Creams with Strawberries in Cassis ,http://www.epicurious.com/recipes/food/views/vanilla-creams-with-strawberries-in-cassis-358565,5.0
14105,Aloo Gobhi Stuffing ,http://www.epicurious.com/recipes/food/views/aloo-gobhi-stuffing-231000,4.375
14106,Tajín-Seasoned Vegetable Spears ,http://www.epicurious.com/recipes/food/views/tajin-seasoned-vegetable-spears,0.0
14107,Rugelach Three Ways ,http://www.epicurious.com/recipes/food/views/rugelach-three-ways-51128200,0.0
14108,Jalapeño Honey Mustard Pork Kebabs ,http://www.epicurious.com/recipes/food/views/jalapeno-honey-mustard-pork-kebabs-10142,4.375
14109,Sweet Potato Pudding ,http://www.epicurious.com/recipes/food/views/sweet-potato-pie-jubilee,2.5
14110,Mango Chicken Salad with Couscous ,http://www.epicurious.com/recipes/food/views/mango-chicken-salad-with-couscous-51166000,4.375
14111,Squash Rings with Honey-Soy Glaze ,http://www.epicurious.com/recipes/food/views/squash-rings-with-honey-soy-glaze-102388,3.125
14112,Crab Fritters with Spicy Lime Sauce ,http://www.epicurious.com/recipes/food/views/crab-fritters-with-spicy-lime-sauce-4279,3.75
14113,Three-Cheese and Mushroom Orecchiette ,http://www.epicurious.com/recipes/food/views/three-cheese-and-mushroom-orecchiette-237671,2.5
14114,Watermelon Vodka Cooler ,http://www.epicurious.com/recipes/food/views/watermelon-vodka-cooler-200670,0.0
14115,Caramel Chocolate Ganache ,http://www.epicurious.com/recipes/food/views/coconut-sugar-crinkle-cookie-sandwiches,5.0
14116,"Sautéed Kale with Garlic, Shallots, and Capers ",http://www.epicurious.com/recipes/food/views/sauteed-kale-with-garlic-shallots-and-capers-355208,3.75
14117,Cajun Shrimp Tacos with Tomatillo Salsa ,http://www.epicurious.com/recipes/food/views/cajun-shrimp-tacos-with-tomatillo-salsa-2228,3.75
14118,Roast Pork Tenderloin with Pears and Dried Apricots ,http://www.epicurious.com/recipes/food/views/roast-pork-tenderloin-with-pears-and-dried-apricots-106114,4.375
14119,"Roast Beef for ""Beef on Weck"" ",http://www.epicurious.com/recipes/food/views/roast-beef-for-beef-on-weck-102025,4.375
14120,Vanilla Chiffon Cake with Chocolate Sorbet ,http://www.epicurious.com/recipes/food/views/vanilla-chiffon-cake-with-chocolate-sorbet-3145,3.75
14121,Shoestring Zucchini Fries ,http://www.epicurious.com/recipes/food/views/shoestring-zucchini-fries-230475,3.75
14122,Cappuccino Cheesecake ,http://www.epicurious.com/recipes/food/views/cappuccino-cheesecake-bars-361233,4.375
14123,Three Stripes ,http://www.epicurious.com/recipes/food/views/three-stripes-201019,0.0
14124,Old-Fashioned Ham with Brown Sugar and Mustard Glaze ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,5.0
14125,Honey-Brined Turkey with Giblet Cream Gravy ,http://www.epicurious.com/recipes/food/views/honey-brined-turkey-with-giblet-cream-gravy-102478,5.0
14126,Cranberry and Blood Orange Relish ,http://www.epicurious.com/recipes/food/views/cranberry-and-blood-orange-relish-240405,4.375
14127,Spiced Chicken Couscous with Cinnamon Onions ,http://www.epicurious.com/recipes/food/views/spiced-chicken-couscous-with-cinnamon-onions-107496,3.75
14128,"Cider, Bacon, and Golden Raisin Stuffing ",http://www.epicurious.com/recipes/food/views/cider-bacon-and-golden-raisin-stuffing,5.0
14129,Baked Mashed Potatoes and Yams with Garlic and Parmesan ,http://www.epicurious.com/recipes/food/views/baked-mashed-potatoes-and-yams-with-garlic-and-parmesan-878,4.375
14130,Shriner ,http://www.epicurious.com/recipes/food/views/shriner-201032,0.0
14131,Turkey Cutlets with Oranges and Coriander ,http://www.epicurious.com/recipes/food/views/turkey-cutlets-with-oranges-and-coriander-1679,3.75
14132,Caramelized Shallot Yogurt ,http://www.epicurious.com/recipes/food/views/caramelized-shallot-yogurt,0.0
14133,Spaghetti with Eggplant and Tomato Sauce ,http://www.epicurious.com/recipes/food/views/spaghetti-with-eggplant-and-tomato-sauce-11466,3.75
14134,Old Fashioned ,http://www.epicurious.com/recipes/food/views/popcorn-old-fashioned-redenbacher,4.375
14135,"Braised Chicken with Shallots, Garlic, and Balsamic Vinegar ",http://www.epicurious.com/recipes/food/views/braised-chicken-with-shallots-garlic-and-balsamic-vinegar-105589,3.75
14136,Lemon Ginger Cake with Lemon-Cream Cheese Frosting ,http://www.epicurious.com/recipes/food/views/lemon-ginger-cake-with-lemon-cream-cheese-frosting-448,4.375
14137,Asian Noodle Dinner Salad ,http://www.epicurious.com/recipes/food/views/garlicky-instant-ramen-noodle-salad-grilled-chicken-thighs,4.375
14138,Carrot-Almond Cake with Brandied Whipped Cream ,http://www.epicurious.com/recipes/food/views/carrot-almond-cake-with-brandied-whipped-cream-5405,3.75
14139,Ruben's Cooler No. 2 ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,5.0
14140,Israeli Couscous with Roasted Eggplant and Cinnamon-Cumin Dressing ,http://www.epicurious.com/recipes/food/views/israeli-couscous-with-roasted-eggplant-and-cinnamon-cumin-dressing-359532,4.375
14141,Collard Greens and Kale Pesto ,http://www.epicurious.com/recipes/food/views/collard-greens-and-kale-pesto-56389707,5.0
14142,Maple Custard Cups ,http://www.epicurious.com/recipes/food/views/maple-custard-cups-234000,4.375
14143,Pan-Seared Steak with Mushroom-Merlot Sauce ,http://www.epicurious.com/recipes/food/views/pan-seared-steak-with-mushroom-merlot-sauce-104819,3.75
14144,Peanut Butter Tart with Caramel-Peanut Glaze ,http://www.epicurious.com/recipes/food/views/peanut-butter-tart-with-caramel-peanut-glaze-108262,3.75
14145,Seared Beef Tenderloin with Thyme ,http://www.epicurious.com/recipes/food/views/seared-beef-tenderloin-with-thyme-355149,4.375
14146,Peach and Mixed-Berry Crisp ,http://www.epicurious.com/recipes/food/views/peach-and-mixed-berry-crisp-103931,4.375
14147,Gumbo Z'herbes ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,3.125
14148,Fettuccine with Trapanese Pesto ,http://www.epicurious.com/recipes/food/views/fettuccine-with-trapanese-pesto-108669,3.125
14149,"Hot-and-Sour Soup with Shrimp, Napa Cabbage, and Shiitake Mushrooms ",http://www.epicurious.com/recipes/food/views/hot-and-sour-soup-with-shrimp-napa-cabbage-and-shiitake-mushrooms-235148,4.375
14150,Pistachio Sea Bass with Crab Salad ,http://www.epicurious.com/recipes/food/views/coconut-sauce-108695,5.0
14151,Mint and Cumin–Spiced Lamb Chops ,http://www.epicurious.com/recipes/food/views/mint-and-cumin-spiced-lamb-chops-51239810,4.375
14152,White-Chocolate Bread Pudding with Poached Cherries ,http://www.epicurious.com/recipes/food/views/white-chocolate-bread-pudding-with-poached-cherries-15819,4.375
14153,Chinese Egg Noodles with Smoked Duck and Snow Peas ,http://www.epicurious.com/recipes/food/views/chinese-egg-noodles-with-smoked-duck-and-snow-peas-354302,3.125
14154,Lemon-Pistachio Crunch Cake ,http://www.epicurious.com/recipes/food/views/lemon-pistachio-crunch-cake-109405,3.75
14155,Arugula and Goat Cheese Mashed Potatoes ,http://www.epicurious.com/recipes/food/views/arugula-and-goat-cheese-mashed-potatoes-101680,3.125
14156,Chocolate Wontons with Ginger Ice Cream ,http://www.epicurious.com/recipes/food/views/chocolate-wontons-with-ginger-ice-cream-107231,3.75
14157,Brown and Wild Rice with Sausage and Fennel ,http://www.epicurious.com/recipes/food/views/brown-and-wild-rice-with-sausage-and-fennel-1429,3.75
14158,Spicy Sautéed Spinach ,http://www.epicurious.com/recipes/food/views/panfried-sea-bass-with-harissa-rose-51185020,4.375
14159,Light-and-Crisp Whole-Wheat Bread Crumbs ,http://www.epicurious.com/recipes/food/views/light-and-crisp-whole-wheat-bread-crumbs-51182820,0.0
14160,Mango Fools with Chocolate-Anise Straws ,http://www.epicurious.com/recipes/food/views/mango-fools-with-chocolate-anise-straws-103339,3.75
14161,Bell Pepper and Rice Pilaf ,http://www.epicurious.com/recipes/food/views/bell-pepper-and-rice-pilaf-4425,4.375
14162,Black Walnut Jiffy Cake ,http://www.epicurious.com/recipes/food/views/black-walnut-jiffy-cake-100761,4.375
14163,"Grilled Potato Salad with Watercress, Green Onions, and Blue Cheese Vinaigrette ",http://www.epicurious.com/recipes/food/views/grilled-potato-salad-with-watercress-green-onions-and-blue-cheese-vinaigrette-108279,4.375
14164,Roast Turkey with Country Ham Stuffing and Giblet Gravy ,http://www.epicurious.com/recipes/food/views/roast-turkey-with-country-ham-stuffing-and-giblet-gravy-13347,4.375
14165,"Christmas Cranberry, Pear and Walnut Torte with Cream Cheese-Orange Frosting ",http://www.epicurious.com/recipes/food/views/christmas-cranberry-pear-and-walnut-torte-with-cream-cheese-orange-frosting-102694,3.75
14166,Curried Sweet Potato Latkes ,http://www.epicurious.com/recipes/food/views/curried-sweet-potato-latkes-40008,4.375
14167,Lattice-Topped Apricot Crostata ,http://www.epicurious.com/recipes/food/views/lattice-topped-apricot-crostata-14982,3.75
14168,Bourbon-Molasses Chicken Drumsticks ,http://www.epicurious.com/recipes/food/views/bourbon-molasses-chicken-drumsticks-109673,4.375
14169,Light Homemade Chicken Stock ,http://www.epicurious.com/recipes/food/views/light-homemade-chicken-stock-241344,3.75
14170,Pickled Mustard Greens ,http://www.epicurious.com/recipes/food/views/little-pot-rice-noodles-kunming-yunnan,3.75
14171,Beet Salad with Ricotta Salata and Black Olive Croutons ,http://www.epicurious.com/recipes/food/views/beet-salad-with-ricotta-salata-and-black-olive-croutons-108658,4.375
14172,Brown Butter Pound Cake ,http://www.epicurious.com/recipes/food/views/brown-butter-pound-cake-355435,3.75
14173,Bacon-Wrapped Beef Tenderloin with Herb Stuffing ,http://www.epicurious.com/recipes/food/views/bacon-wrapped-beef-tenderloin-with-herb-stuffing-231287,4.375
14174,Bennett ,http://www.epicurious.com/recipes/food/views/open-face-omelet-arnold-bennett-242145,0.0
14175,"Grilled Clams with Spaghetti, Prosciutto, and Mixed Greens ",http://www.epicurious.com/recipes/food/views/grilled-clams-with-spaghetti-prosciutto-and-mixed-greens-108287,4.375
14176,"Polenta with Cabbage, Beans, and Bacon ",http://www.epicurious.com/recipes/food/views/polenta-with-cabbage-beans-and-bacon-13056,3.125
14177,Salmon Panzanella With Green Beans ,http://www.epicurious.com/recipes/food/views/salmon-panzanella-with-green-beans-364530,4.375
14178,Spicy Spaghetti with Clams and Red Bell Pepper ,http://www.epicurious.com/recipes/food/views/spicy-spaghetti-with-clams-and-red-bell-pepper-5336,3.125
14179,Cranberry-Kumquat Chutney ,http://www.epicurious.com/recipes/food/views/cranberry-kumquat-chutney-5760,4.375
14180,Asian-Style Pork Stir-Fry ,http://www.epicurious.com/recipes/food/views/asian-style-pork-stir-fry-101682,3.75
14181,Spiced Dried-Fruit Chutney ,http://www.epicurious.com/recipes/food/views/spiced-dried-fruit-chutney-51255190,3.75
14182,Spanish Pork Braise ,http://www.epicurious.com/recipes/food/views/spanish-pork-braise-235849,5.0
14183,"Winter Salad with Black Radish, Apple, and Escarole ",http://www.epicurious.com/recipes/food/views/winter-salad-with-black-radish-apple-and-escarole-231230,4.375
14184,"Cranberry, Fig, and Pinot Noir Chutney ",http://www.epicurious.com/recipes/food/views/cranberry-fig-and-pinot-noir-chutney-367509,4.375
14185,Crown Roast of Lamb with Rosemary and Oregano ,http://www.epicurious.com/recipes/food/views/crown-roast-of-lamb-with-rosemary-and-oregano-104492,4.375
14186,Blueberry Corn Muffins ,http://www.epicurious.com/recipes/food/views/blueberry-lemon-corn-muffins-15255,3.75
14187,"Ginger, Fig, and Cranberry Semifreddo with Blackberry Sauce ",http://www.epicurious.com/recipes/food/views/ginger-fig-and-cranberry-semifreddo-with-blackberry-sauce-104853,5.0
14188,Banana Waffles with Pecan Maple Syrup ,http://www.epicurious.com/recipes/food/views/banana-waffles-with-pecan-maple-syrup-11809,3.125
14189,Tomato Black-Pepper Granita ,http://www.epicurious.com/recipes/food/views/tomato-black-pepper-granita-15236,3.75
14190,Honey Gingerbread ,http://www.epicurious.com/recipes/food/views/gingerbread-squares-with-honey-mascarpone-cream-105842,2.5
14191,Peas with Garlic and Thyme ,http://www.epicurious.com/recipes/food/views/new-years-day-black-eyed-peas,3.75
14192,Thai Beef Stew With Lemongrass and Noodles ,http://www.epicurious.com/recipes/food/views/thai-beef-stew-with-lemongrass-and-noodles-51214670,5.0
14193,Imperial Hotel Fizz ,http://www.epicurious.com/recipes/food/views/imperial-hotel-fizz-200433,0.0
14194,Wild Mushroom Frittata with Fresh Mint ,http://www.epicurious.com/recipes/food/views/wild-mushroom-frittata-with-fresh-mint-103420,3.75
14195,Roasted Monkfish with Curried Lentils and Browned Butter Cauliflower ,http://www.epicurious.com/recipes/food/views/roasted-monkfish-with-curried-lentils-and-browned-butter-cauliflower-230628,3.75
14196,Banana Chocolate-Chip Souffles ,http://www.epicurious.com/recipes/food/views/banana-chocolate-chip-souffles-13656,3.125
14197,Modern ,http://www.epicurious.com/recipes/food/views/red-headed-saint-cocktail,0.0
14198,Peanut Butter Cupcakes ,http://www.epicurious.com/recipes/food/views/vegan-chocolate-cake,3.125
14199,Indian Pudding with Nutmeg Ice Cream ,http://www.epicurious.com/recipes/food/views/indian-pudding-with-nutmeg-ice-cream-2761,3.125
14200,Beer-Marinated Pork Tenderloin with Red Cabbage ,http://www.epicurious.com/recipes/food/views/beer-marinated-pork-tenderloin-with-red-cabbage-51149030,3.75
14201,Spice-Rubbed Sustainable Fish Sliders ,http://www.epicurious.com/recipes/food/views/spice-rubbed-sustainable-fish-sliders,0.0
14202,Brazilian-Style Barbecued Steak with a Garlicky Marinade and Dipping Sauce ,http://www.epicurious.com/recipes/food/views/brazilian-style-barbecued-steak-with-a-garlicky-marinade-and-dipping-sauce-107672,3.75
14203,"French Lentil, Prosciutto, and Pepper Salad ",http://www.epicurious.com/recipes/food/views/french-lentil-prosciutto-and-pepper-salad-369171,3.75
14204,Grilled Asian Pork Chops and Baby Bok Choy ,http://www.epicurious.com/recipes/food/views/grilled-asian-pork-chops-and-baby-bok-choy-109791,4.375
14205,"New Potato, Kielbasa and Gruyère Salad ",http://www.epicurious.com/recipes/food/views/new-potato-kielbasa-and-gruyere-salad-2356,3.125
14206,Southeast Asian Shrimp with Bibb Lettuce and Herbs ,http://www.epicurious.com/recipes/food/views/southeast-asian-shrimp-with-bibb-lettuce-and-herbs-14559,3.75
14207,Chicken Brochettes with Red Bell Peppers and Feta ,http://www.epicurious.com/recipes/food/views/chicken-brochettes-with-red-bell-peppers-and-feta-4801,3.75
14208,Orzo and Cheese Baked in Acorn Squash ,http://www.epicurious.com/recipes/food/views/orzo-and-cheese-baked-in-acorn-squash-2572,3.125
14209,Spinach Salad with Grilled Red Onion and Tahini Vinaigrette ,http://www.epicurious.com/recipes/food/views/spinach-salad-with-grilled-red-onion-and-tahini-vinaigrette-2222,4.375
14210,Mashed Potatoes with Pancetta and Leeks ,http://www.epicurious.com/recipes/food/views/mashed-potatoes-with-pancetta-and-leeks-100655,3.75
14211,Crab Legs with Mustard Dipping Sauce ,http://www.epicurious.com/recipes/food/views/crab-legs-with-mustard-dipping-sauce-5721,4.375
14212,Rich Sweet Pastry Dough ,http://www.epicurious.com/recipes/food/views/double-chocolate-rye-cookies,5.0
14213,Roast Beef Wraps with Horseradish Coleslaw ,http://www.epicurious.com/recipes/food/views/horseradish-coleslaw-4649,3.75
14214,Cauliflower Soup with Almonds ,http://www.epicurious.com/recipes/food/views/cauliflower-soup-with-almonds-232604,3.75
14215,Lamb and Orzo Stuffed Pepper with Chunky Tomato Sauce ,http://www.epicurious.com/recipes/food/views/lamb-and-orzo-stuffed-pepper-with-chunky-tomato-sauce-230752,3.75
14216,Oven-Poached Salmon Steaks with Mustard Dill Sauce ,http://www.epicurious.com/recipes/food/views/oven-poached-salmon-steaks-with-mustard-dill-sauce-12149,3.75
14217,Fastest Chicken Parm ,http://www.epicurious.com/recipes/food/views/fastest-chicken-parm,0.0
14218,Macaroni and Blue Cheese with Chives ,http://www.epicurious.com/recipes/food/views/macaroni-and-blue-cheese-with-chives-107867,4.375
14219,Tropical Fruit Crepes with Vanilla Bean and Rum Butter Sauce ,http://www.epicurious.com/recipes/food/views/tropical-fruit-crepes-with-vanilla-bean-and-rum-butter-sauce-237312,5.0
14220,Christmas Eggnog ,http://www.epicurious.com/recipes/food/views/eggnog-ice-cream-claudia-fleming,0.0
14221,"Power Waffles with Yogurt, Bananas and Almonds ",http://www.epicurious.com/recipes/food/views/power-waffles-with-yogurt-bananas-and-almonds-101034,4.375
14222,Cauliflower-Leek Purée ,http://www.epicurious.com/recipes/food/views/sugar-snap-peas-and-baby-carrots-with-cauliflower-leek-puree-5790,3.125
14223,"Bacon, Arugula, Tomato, and Egg Sandwiches ",http://www.epicurious.com/recipes/food/views/bacon-arugula-tomato-and-egg-sandwiches-102978,4.375
14224,Achiote Chicken Skewers with Guava Sauce ,http://www.epicurious.com/recipes/food/views/achiote-chicken-skewers-with-guava-sauce-105554,4.375
14225,Potato & Celery Root Gratin with Leeks ,http://www.epicurious.com/recipes/food/views/potato-celery-root-gratin-with-leeks-368278,4.375
14226,Coconut-Lime Shrimp with Peanut Sauce ,http://www.epicurious.com/recipes/food/views/coconut-lime-shrimp-with-peanut-sauce-2150,4.375
14227,"Mahimahi with Citrus Sauce, Apple Bananas, and Macadamia Nuts ",http://www.epicurious.com/recipes/food/views/mahimahi-with-citrus-sauce-apple-bananas-and-macadamia-nuts-232217,5.0
14228,Tagliatelle with Asparagus and Parmesan Fonduta ,http://www.epicurious.com/recipes/food/views/tagliatelle-with-asparagus-and-parmesan-fonduta-56389514,5.0
14229,Phyllo-Wrapped Figs with Prosciutto and Stilton ,http://www.epicurious.com/recipes/food/views/phyllo-wrapped-figs-with-prosciutto-and-stilton-107465,3.75
14230,Open-Face Roquefort Burgers with Grilled Onions ,http://www.epicurious.com/recipes/food/views/open-face-roquefort-burgers-with-grilled-onions-108571,3.75
14231,Boiled Coffee ,http://www.epicurious.com/recipes/food/views/boiled-coffee-241190,3.75
14232,Orange Poppy Seed Pancakes with Rosemary Maple Syrup ,http://www.epicurious.com/recipes/food/views/orange-poppy-seed-pancakes-with-rosemary-maple-syrup-51264010,0.0
14233,Hot Buttered Toddy ,http://www.epicurious.com/recipes/food/views/hot-buttered-toddy-200916,2.5
14234,The Ultimate Eggnog ,http://www.epicurious.com/recipes/food/views/the-ultimate-eggnog-236815,4.375
14235,Pluot and Prosecco Fizz ,http://www.epicurious.com/recipes/food/views/pluot-and-prosecco-fizz-353810,5.0
14236,Cheddar Garlic Stuffed Potatoes ,http://www.epicurious.com/recipes/food/views/cheddar-garlic-stuffed-potatoes-106067,4.375
14237,"Sage, Bacon, and Cheddar Biscuits ",http://www.epicurious.com/recipes/food/views/sage-bacon-and-cheddar-biscuits-14131,4.375
14238,Anchovy Lemon Dip with Green Beans ,http://www.epicurious.com/recipes/food/views/anchovy-lemon-dip-with-green-beans-239286,4.375
14239,"Feta, Cucumber and Spinach Pita Sandwiches ",http://www.epicurious.com/recipes/food/views/feta-cucumber-and-spinach-pita-sandwiches-102994,4.375
14240,Steamed Fish with Scallions and Ginger ,http://www.epicurious.com/recipes/food/views/steamed-fish-ginger-scallions,4.375
14241,Placebo ,http://www.epicurious.com/recipes/food/views/placebo-233582,4.375
14242,Buttermilk Panna Cotta with Berries and Vanilla Sabayon ,http://www.epicurious.com/recipes/food/views/buttermilk-panna-cotta-with-berries-and-vanilla-sabayon-240801,5.0
14243,Brown Butter Sauce with Lemon Beurre Meunière ,http://www.epicurious.com/recipes/food/views/brown-butter-sauce-with-lemon-em-beurre-meuniere-em-100898,4.375
14244,Grilled Flank Steak with Sauteed Beet Greens and Creamy Horseradish Beets ,http://www.epicurious.com/recipes/food/views/grilled-flank-steak-with-sauteed-beet-greens-and-creamy-horseradish-beets-237885,3.75
14245,Burnt-Caramel Custards ,http://www.epicurious.com/recipes/food/views/burnt-caramel-custards-51193860,5.0
14246,Sauteed Chicken with White Wine and Tomatoes ,http://www.epicurious.com/recipes/food/views/sauteed-chicken-with-white-wine-and-tomatoes-105098,3.125
14247,Moroccan Tea Biscuits ,http://www.epicurious.com/recipes/food/views/moroccan-tea-biscuits-51169800,5.0
14248,Hawaiian I ,http://www.epicurious.com/recipes/food/views/marinated-beet-poke-rice-bowl,0.0
14249,Coconut Shrimp with Tamarind Ginger Sauce ,http://www.epicurious.com/recipes/food/views/coconut-shrimp-with-tamarind-ginger-sauce-106513,5.0
14250,Duck Breast with Crème Fraîche and Roasted Grapes ,http://www.epicurious.com/recipes/food/views/duck-breast-with-creme-fraiche-and-roasted-grapes-109174,3.75
14251,Mussels with Pernod and Cream ,http://www.epicurious.com/recipes/food/views/mussels-with-pernod-and-cream-101586,5.0
14252,Parsley-Caper Broiled Fish ,http://www.epicurious.com/recipes/food/views/parsley-caper-broiled-fish-139,3.75
14253,Biltong ,http://www.epicurious.com/recipes/food/views/biltong-231241,4.375
14254,Chicken Vindaloo ,http://www.epicurious.com/recipes/food/views/tandoori-chicken-238388,3.125
14255,Ginger Cardamom Oeufs à la Neige ,http://www.epicurious.com/recipes/food/views/ginger-cardamom-oeufs-a-la-neige-243532,4.375
14256,Barbecued Chicken with Vinegar Basting Sauce ,http://www.epicurious.com/recipes/food/views/barbecued-chicken-with-vinegar-basting-sauce-771,4.375
14257,Dark-Chocolate Mousse ,http://www.epicurious.com/recipes/food/views/chocolate-mousse-mousse-al-cioccolato,5.0
14258,"Roasted Tofu with Shiitake, Soy, and Ginger Over Baby Spinach ",http://www.epicurious.com/recipes/food/views/roasted-tofu-with-shiitake-soy-and-ginger-over-baby-spinach-237150,4.375
14259,Chicken-Orecchiette Soup with Cilantro and Lemon ,http://www.epicurious.com/recipes/food/views/chicken-orecchiette-soup-with-cilantro-and-lemon-101398,3.75
14260,Chicken with White Wine and Mushrooms ,http://www.epicurious.com/recipes/food/views/chicken-with-shallots-and-morels-365149,4.375
14261,"Roasted Leg of Lamb with North African Spices, Lemon, and Onions ",http://www.epicurious.com/recipes/food/views/roasted-leg-of-lamb-with-north-african-spices-lemon-and-onions-355937,5.0
14262,"Pork Loin Spiedino with Pine Nut, Garlic, and Currant Soffritto ",http://www.epicurious.com/recipes/food/views/pork-loin-spiedino-with-pine-nut-garlic-and-currant-soffritto-363373,0.0
14263,Shaved Fennel and Apple Salad ,http://www.epicurious.com/recipes/food/views/shaved-fennel-and-apple-salad-104117,4.375
14264,Smoked Salmon-Wasabi Tea Sandwiches ,http://www.epicurious.com/recipes/food/views/smoked-salmon-wasabi-tea-sandwiches-107906,4.375
14265,Passion-Fruit Meringue Tart ,http://www.epicurious.com/recipes/food/views/passion-fruit-meringue-tart-232181,4.375
14266,Cranberry and Pumpkin Pie Spice Tea Cake ,http://www.epicurious.com/recipes/food/views/cranberry-and-pumpkin-pie-spice-tea-cake-2801,4.375
14267,Succotash ,http://www.epicurious.com/recipes/food/views/succotash-103725,4.375
14268,Mushroom and Burrata Lasagnette ,http://www.epicurious.com/recipes/food/views/mushroom-and-burrata-lasagnette-56390115,2.5
14269,Rigatoni With Lemon-Chile Pesto and Grated Egg ,http://www.epicurious.com/recipes/food/views/rigatoni-with-lemon-chile-pesto-and-grated-egg-51264110,3.75
14270,Spicy Curry Noodle Soup with Chicken and Sweet Potato ,http://www.epicurious.com/recipes/food/views/spicy-curry-noodle-soup-with-chicken-and-sweet-potato-241112,4.375
14271,Creamy Apple Horseradish Sauce ,http://www.epicurious.com/recipes/food/views/creamy-apple-horseradish-sauce-11895,3.75
